Symbol,UUID,PublishTime,Title,Description,AssetTags,SearchTags
SBUX,27aedf69-1a91-4111-a347-d1eae659c517,2021-09-30T11:32:38.000Z,Starbucks shares downgraded on wage inflation and China growth concerns,Retailers are raising pay to stay competitive in a tight labor market.,Starbucks-SBUX NASDAQ-SBUX US,SBUX
SBUX,d3efd6db-75d1-4e36-8ab0-01af9d5b9d09,2021-09-30T18:35:34.000Z,"Starbucks, Peloton and Enphase Energy: CNBC’s Halftime Report traders answer your questions","The contributors answered questions from CNBC Pro subscribers, including whether it's time to sell Starbucks stock.",Starbucks-SBUX NASDAQ-SBUX US,SBUX
SBUX,6b54eb93-9e4f-4b1a-af5e-280137986dd2,2021-10-02T11:30:00.000Z,These Stocks Raised Their Dividends Last Week,"Honeywell, Starbucks, and CenterPoint Energy all raised dividends last week in a light stretch for such actions.",Starbucks-SBUX NASDAQ-SBUX US,SBUX
SBUX,12cc020f-61e4-4fe8-b792-e0814fe91d25,2021-09-30T18:35:34.000Z,"Starbucks, Peloton and Enphase Energy: CNBC’s 'Halftime Report' traders answer your questions","The contributors answered questions from CNBC Pro subscribers, including whether it's time to sell Starbucks stock.",Starbucks-SBUX NASDAQ-SBUX US,SBUX
STT,20194661-7d87-4dd8-8344-0ef3e28b1100,2021-09-17T18:20:08.000Z,State Street-Invesco deal may leave both in limbo,"Mergers between asset managers are a pit stop in the race to the bottom. Fund manager Invesco is in talks to merge with State Street’s asset management arm, the Wall Street Journal reported on Thursday. A tie-up looks valuable on paper, but still leaves both companies in limbo.",State Street-STT NYSE-STT US,STT
STT,153b545c-15a9-4724-bc83-11ce7bc81040,2021-09-17T10:32:00.000Z,China’s Billionaires Are Losing Billions Fast,"Grocers already squirreling away Thanksgiving turkeys, Invesco reportedly in merger talks with State Street’s asset management business, Biden reframes his...",State Street-STT NYSE-STT US,STT
STT,eae0c274-51f2-43f1-b855-d5a612188df8,2021-09-16T22:40:31.000Z,Invesco in talks to merge with State Street's asset-management business - source,"Investment management firm Invesco Ltd is in talks to merge with State Street Corp's asset-management business, a source familiar with the matter told Reuters on Thursday.",State Street-STT NYSE-STT US,STT
STT,b52e0cbd-a602-47a8-a602-329a14a7362f,2021-09-16T21:57:00.000Z,WSJ News Exclusive | Invesco in Talks to Merge With State Street’s Asset-Management Business,"The discussions might not result in an agreement, people familiar with the matter said, but a potential deal would be one of the industry’s biggest in recent memory.",State Street-STT NYSE-STT US,STT
STT,ba56da95-c0d5-498b-837b-14584fc529ca,2021-09-16T22:17:00.000Z,Invesco in merger talks with State Street’s asset-management business,"It isn’t clear what the terms of a potential deal would look like, but it would be one of the industry’s biggest in recent memory, given State Street’s...",State Street-STT NYSE-STT US,STT
STT,7fa41fbb-9c2e-404f-bf1d-f3691b8902c1,2021-09-17T09:28:00.000Z,Invesco Reportedly in Merger Talks With State Street’s Asset Management Business,"Invesco is in merger talks with State Street's asset management business, The Wall Street Journal reports.",State Street-STT NYSE-STT US,STT
STT,9b3f5dc9-d192-407f-90ca-37b7c22a6747,2021-09-16T22:20:34.000Z,Invesco in talks to merge with State Street's asset-management business - WSJ,"Investment management firm Invesco Ltd is in talks to merge with State Street Corp's asset-management business, the Wall Street Journal reported https://www.wsj.com/articles/invesco-in-talks-to-merge-with-state-streets-asset-management-business-11631829425?mod=latest_headlines...",State Street-STT NYSE-STT US,STT
STE,c8f364bd-aaa4-49e9-a163-73b734768b9e,2021-09-22T22:23:15.000Z,"Global Medical Flusher Disinfectors Market 2021 Business Development Strategy â€“ Horcher GmbH, Miele, Getinge Group, Steris","Sep 22, 2021 (Concur Wire via Comtex) -- The new study made on Global Medical Flusher Disinfectors Market Growth 2021-2026 and published by MRInsights.biz...",Steris Plc-STE NYSE-STE US,STE
SIVB,a7ecb2a3-c9f4-4ebd-abb4-64ee7ff2240f,2021-10-01T11:27:52.000Z,IsoPlexis sets IPO price range at $14 to $16 per share,"Laboratory testing company IsoPlexis Corp. on Friday said it plans to sell 8.33 million shares at $14 to $16 a share in its upcoming initial public offering. The company plans to trade on the Nasdaq under the symbol ISO, with underwriters Morgan Stanley, Cowen, Evercore and SVB Leerink. At the midpoint of the range, IsoPlex's IPO will raise $125 million. IsoPlexis will have 40.1 million shares outstanding if underwriters exercise their share purchases, for a market capitalization of about $602 million. IsoPlexis reported a net loss of $36.1 million for the six months ended June 30 on revenue of $7.5 million, compared to a loss of $10.2 million and revenue of $3.7 million, in the year-ago period. Market Pulse Stories are Rapid-fire, short news bursts on stocks and markets as they move. Visit MarketWatch.com for more information on this news.",Svb Financial Group-SIVB NASDAQ-SIVB US,SIVB
SIVB,3242aecd-5a47-4ca8-aee7-df6046149f86,2021-09-17T11:11:00.000Z,: SVB Financial stock price target raised to $700 from $600 at Wedbush,"This is a Real-time headline. These are breaking news, delivered the minute it happens, delivered ticker-tape style. Visit www.marketwatch.com or the quote page for more information about this breaking news.",Svb Financial Group-SIVB NASDAQ-SIVB US,SIVB
SIVB,5caf5d99-9558-43d1-b6f1-cbf45218f8ba,2021-10-08T10:22:36.000Z,"IsoPlexis IPO priced in the middle of expected range, as the biotech raised $125 million","IsoPlexis Corp. is primed to go public Friday, after the Connecticut-based biotechnology company's initial public offering priced overnight at $15 a share, in the middle of the expected range of between $14 and $16 a share. The company sold 8.33 million shares in the IPO to raise $125.0 million. The IPO pricing valued the company at about $582.7 million. The stock is expected to begin trading on the Nasdaq some time after the open, under the ticker symbol ""ISO."" Morgan Stanley, Cowen, Evercore ISI and SVB Leerink are the lead book-running managers. The company recorded a net loss of $42.7 million on revenue of $7.5 million for the six months ended June 30, after a loss of $13.2 million on revenue of $3.7 million in the same period a year earlier. The company is going public at a time when the Renaissance IPO ETF has gained 1.0% over the past three months while the S&P 500 has tacked on 1.8%. Market Pulse Stories are Rapid-fire, short news bursts on stocks and markets as they move. Visit MarketWatch.",Svb Financial Group-SIVB NASDAQ-SIVB US,SIVB
SIVB,f0c6a023-9f53-4afc-828c-2c0ab301526b,2021-09-17T11:30:31.000Z,Wedbush upgrades Silicon Valley Bank to outperform,Wedbush Securities analyst David J. Chiaverini on Friday upgraded SVB Financial Group undefined to outperform from neutral and raised the bank's 12-month...,Svb Financial Group-SIVB NASDAQ-SIVB US,SIVB
SIVB,3921a485-8600-45c8-962f-3e430e5106a0,2021-09-23T00:00:00.000Z,Will SVB Financial Stock Continue Its Growth Trajectory?,"SVB Financial Groupâ€™s stock, increased by 7.7% in the last twenty-one trading days. In comparison, the broader S&P500 index fell by 2.2% over the same period. SVB Financial Group is a bank for start-ups and their investors, which offers commercial and private banking, asset management, private...",Svb Financial Group-SIVB NASDAQ-SIVB US,SIVB
TMUS,7ba13e75-58dd-479f-8254-d88ba7c5807b,2021-09-17T20:31:50.000Z,T-Mobile taps Cleary Gottlieb antitrust partner as top lawyer,"Mark Nelson, a Washington, D.C.-based lawyer who has long advised T-Mobile as outside counsel, is moving to the telecom company next month as executive vice president and general counsel.",T-Mobile US Inc-TMUS NYSE-TMUS US,TMUS
TMUS,8acd30e6-bf2f-4597-b676-db99b0b69956,2021-09-15T20:00:29.000Z,"T-Mobile, customers diverge on forum to transfer data breach suits","T-Mobile US Inc is supporting a plaintiffs' bid to centralize in one federal district court almost 30 lawsuits filed by customers over a recent massive data breach, but suggested a different venue due to a ""dire"" judge shortage.",T-Mobile US Inc-TMUS NYSE-TMUS US,TMUS
TMUS,bc4a6b1c-cef5-4e2f-bf01-06be18442488,2021-09-21T16:29:49.000Z,Best 5G network right now belongs to T-Mobile,This is the fastest 5G wireless network right now Fortune,T-Mobile US Inc-TMUS NYSE-TMUS US,TMUS
TMUS,830be599-747c-48d5-8e1e-adb6ee206cb2,2021-09-23T21:25:00.000Z,T-Mobile US Inc. stock outperforms market on strong trading day,"Shares of T-Mobile US Inc. advanced 2.51% to $130.94 Thursday, on what proved to be an all-around positive trading session for the stock market, with the S&P...",T-Mobile US Inc-TMUS NYSE-TMUS US,TMUS
TMUS,3f904e10-4e87-4d38-be49-44ab897256ce,2021-09-20T21:25:00.000Z,"T-Mobile US Inc. stock falls Monday, underperforms market","Shares of T-Mobile US Inc. shed 1.85% to $125.63 Monday, on what proved to be an all-around rough trading session for the stock market, with the S&P 500...",T-Mobile US Inc-TMUS NYSE-TMUS US,TMUS
TMUS,aa43550f-7125-4872-924f-da00513ac819,2021-10-11T00:00:00.000Z,T-Mobile for Business BrandVoice: Igniting Innovation And Productivity With 5G In The World Of Small Business,"To stay ahead of the curve, businesses of all sizes—including small to medium-sized companies—need to understand the opportunities that 5G presents.",T-Mobile US Inc-TMUS NYSE-TMUS US,TMUS
TMUS,868e87a1-86bf-44a0-bb7a-b003b34a3e4d,2021-09-27T00:00:00.000Z,T-Mobile for Business BrandVoice: Imagine College Access: Why A Higher Education Mindset Matters As Much As The Toolset,"The first impacting education equity is the inability for many students to see themselves in a college environment, the second is a lack of connectivity like broadband internet access (usually referred to as the digital divide), and the third is a lack of access to the devices students need to ca...",T-Mobile US Inc-TMUS NYSE-TMUS US,TMUS
TMUS,62c8f7a7-0d4e-4467-a85d-20f7226df1ee,2021-09-28T00:00:00.000Z,T-Mobile for Business BrandVoice: How College And Corporate Campuses Will Level Up With 5G,"Late last year, University of Kansas nursing students began to have their say in how future collegians will learn to save lives.",T-Mobile US Inc-TMUS NYSE-TMUS US,TMUS
TROW,441deb52-d0c9-4395-bde1-c5578523ec7a,2021-09-17T00:00:00.000Z,The 5 Biggest Downgrades of 2021,"We lowered our ratings on some funds from the biggest shops, including Vanguard, T. Rowe Price, Fidelity, and American Funds.",T. Rowe Price Group-TROW NASDAQ-TROW US,TROW
TTWO,c19dfdb5-3d7c-47bf-9a57-60ee883b67f3,2021-09-17T12:52:51.000Z,Take-Two stock downgraded amid concerns about 'Grand Theft Auto' delay,Shares of Take-Two Interactive Software Inc. undefined are off 1.1% in premarket trading Friday after BMO Capital Markets analyst Gerrick Johnson downgraded...,Take-Two Interactive Software-TTWO NASDAQ-TTWO US,TTWO
TGT,212d46a3-06ac-4ba9-8963-24b8b1c9bbb1,2021-09-29T12:25:27.000Z,Target jump-starting the holiday season with deals and price matching starting Oct. 10,"Target Corp. will host its Target Deal Days from Oct. 10 through Oct. 12, offering discounts on items through the retailer's e-commerce site, app and, for the first time, at its 1,900 stores. Oct. 10 will also mark the start of the company's holiday price-matching program, which will offer customers the chance to ask for an adjustment on all items purchased between Oct. 10 and Dec. 24 if prices drop. Target will also match certain competitor pricing for 14 days after purchase. Target stock has rallied 32.2% for the year to date while the S&P 500 index has gained 15.9% for the period. Market Pulse Stories are Rapid-fire, short news bursts on stocks and markets as they move. Visit MarketWatch.com for more information on this news.",Target Corp-TGT NYSE-TGT US,TGT
TGT,47661709-fb6e-40f2-a819-80b28ec0658c,2021-10-04T11:26:39.000Z,Amazon Prime members can send gifts this holiday season with just the recipient's mobile number,"Amazon.com Inc. Prime members will be able to send gifts this holiday season on the mobile app with just the recipient's mobile number or email address rather than requiring a full street address. The new capability was announced as part of the e-commerce giant's holiday plans early Monday. Amazon has price deals planned for October and November on products ranging from home items to electronics, with a beauty event planned from Oct. 4 through Oct. 25. There are also lists, from the Holiday Toy List to Stocking Stuffers, to give customers ideas for what to buy. Amazon has created the Support Small Storefront to benefit small businesses. And the company says it is on track to invest $1 billion on its workers, with hiring still continuing. Target Corp. has also announced its holiday plans with Target Deal Days starting on Oct. 10. Amazon stock has edged up 0.8% for the year to date while the S&P 500 index is up 16% for the period. Market Pulse Stories are Rapid-fire, short news bursts on stocks and markets as they move.",Target Corp-TGT NYSE-TGT US,TGT
TGT,0dc7b689-ae94-4d5b-aa2b-bea48f4d997f,2021-10-05T12:28:59.000Z,Target will bump pay by $2 per hour during peak parts of the holiday season,"Target Corp. has announced another pay bump for its workers, this one focused on the holiday season. Target says it will raise wages by $2 per hour during peak moments during the holidays. The pay raise will apply to hourly store associates, select headquarter workers and service center team members every Saturday and Sunday from Nov. 20 to Dec. 19, Friday, Dec. 24 and Sunday, Dec. 26. Hourly supply chain workers will receive the extra pay for a two-week period that varies depending on building between Oct. 10 to Dec. 18. Target is adding more hours for existing associates, and has highlighted the flexibility of working hours. Retailers are offering these and many other perks in order to attract and retain staff during a tight labor market. Target is hiring 100,000 seasonal workers and adding 30,000 supply chain roles. Target stock has gained 28% for the year to date while the S&P 500 index is up 14.5%. Market Pulse Stories are Rapid-fire, short news bursts on stocks and markets as they move.",Target Corp-TGT NYSE-TGT US,TGT
TFX,2f77e139-39d2-4e30-9a5f-061ef6e273ec,2021-10-07T09:58:00.000Z,: Teleflex downgraded to sector weight from overweight at KeyBanc Capital,"This is a Real-time headline. These are breaking news, delivered the minute it happens, delivered ticker-tape style. Visit www.marketwatch.com or the quote page for more information about this breaking news.",Teleflex-TFX NYSE-TFX US,TFX
TSLA,d6116449-5a30-442d-b4ef-90938db84f24,2021-09-16T02:12:12.000Z,Tesla crash-tests India’s industrial focus,Getting Teslas on the road in India would be a flashy boost to the country’s goal of rapidly electrifying its car market. But New Delhi can afford to resist granting boss Elon Musk a shortcut to his desired destination.,Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,38e60be6-7d7e-4626-8a29-d2417e22ab9f,2021-09-29T17:29:14.000Z,German state says no decision yet on Tesla plant,"The German state of Brandenburg said on Wednesday no decision has been taken on Tesla's request to build a factory near Berlin, following a media report that regulators had agreed on the terms of a conditional approval.",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,21733ede-427c-4941-83d3-d1b8034a6f40,2021-09-28T02:00:00.000Z,Want to get ahead in the tech world? Give these 4 executive MBA programs a look - Fortune,"<p>Elon Musk made waves in December 2020 when he criticized what he called “the MBA-ization of America,” saying that hiring people with the degree clouds a company’s ability to think outside the box and meet its customers’ needs. Business school leaders immediately fought back; needless to say, whatever the Tesla Inc. and SpaceX CEO may […]</p>",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,494c847c-e1f3-4573-9d19-cd215267893a,2021-10-04T00:00:00.000Z,Tesla Reports Solid Q3 Deliveries; Shares Overvalued,"We're maintaining our $600 fair value estimate, as higher near-term sales are offset by delayed production of new vehicles.",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,d6d6f3b9-93c9-469d-96f1-9b3cc533cfb5,2021-09-20T12:26:21.000Z,"Tesla, Nio stocks fall as Li Auto deliveries warning, Evergrande fears weigh","Shares of China-based electric vehicle makers, and of Tesla Inc. undefined, took a hit ahead of Monday's open, amid a one-two punch of Li Auto Inc.'s...",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,96159a2f-d941-4bf6-9eff-fdcdc5e940cd,2021-10-08T22:32:28.000Z,Tesla move boosts already-electric Austin legal market,"Lawyers in Austin are feeling charged up by Tesla Inc's decision to move its headquarters there from Palo Alto, California, saying it further cements the Texas state capital's place as a key legal market.",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,ab1b266d-4815-4e53-9f26-b7a72b65b4dc,2021-09-28T23:49:29.000Z,Musk says Biden's EV policy 'controlled by unions'-Code Conference,Tesla Inc Chief Executive Elon Musk said on Tuesday U.S. President Joe Biden's administration was not the friendliest and its electric vehicle policy appeared to be controlled by labor unions.,Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,0f2d49c4-0f50-442d-b6e3-65627079610a,2021-10-08T19:52:04.577Z,San Francisco vs. Austin: Elon Musk's Tesla Is Latest to Go to Lone Star State,Electric car maker is the latest California company to leave the Bay Area for the Texas capital. Here’s how the two regions stack up.,Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,5862187a-9c26-465d-926a-2651b38bd1f2,2021-10-04T13:39:45.000Z,U.S. government rejects 2019 petition to investigate Tesla vehicle fires,"The National Highway Traffic Safety Administration (NHTSA) has rejected a 2019 petition to open a formal investigation into Tesla vehicle fires, according to a federal filing on Monday.",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,45b87f94-e5c1-42ab-bd33-d0f4ba0ae62a,2021-10-07T01:56:07.000Z,Factbox: FACTBOX GM's ambitious agenda to show investors it can out-Tesla Tesla,"General Motors Co laid out an ambitious agenda on Wednesday aimed at convincing investors it is refashioning itself into a more profitable, software-driven company that will challenge Tesla for electric vehicle leadership by 2030.",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,01941381-ec92-4340-96ba-649d4072a56b,2021-09-23T08:18:15.000Z,Cathie Wood is prepared to ‘peel out’ of Tesla,"“If nothing were to change in our outlook and we got to $3,000 next year, my guess is that we would be peeling out of it,” she said.",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,cf16fe7b-14f6-43b8-bad2-ee7e15e8b829,2021-09-30T10:41:14.000Z,Tesla faces claims of toxic suppliers and potential child labor,Activists say many EVs begin with chemical waste and underage miners.,Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,677920b8-ae01-4730-b52b-387c1d8b4d51,2021-09-15T22:58:47.000Z,Tesla tries new trick to get around state car dealership laws,"Tesla's new store opened last week near Santa Fe, New Mexico, on the Nambé Pueblo, to get around state car dealership rules.",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,3473dd8c-9980-473a-b2d9-eaf2ab6f2f40,2021-10-06T21:37:28.000Z,Factbox: FACTB0X GM's ambitious agenda to show investors it can out-Tesla Tesla,"General Motors Co laid out an ambitious agenda on Wednesday aimed at convincing investors it is refashioning itself into a more profitable, software-driven company that will challenge Tesla for electric vehicle leadership by 2030.",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,5d8c318c-c5aa-4361-8597-6882bf59e69b,2021-10-09T15:00:00.000Z,The Polestar 2 is not a Tesla killer—it doesn’t need to be,"Why this Swedish-designed, Chinese-made EV deserves your attention.",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,05e39bb5-f7f5-42f6-9e83-a2f746aca75b,2021-10-13T15:52:15.000Z,Why didn't Tesla issue a recall for critical software issues?,Tesla updated its Autopilot software in late September to better identify parked emergency vehicles—and the NHTSA says that safety defect should have triggered a recall.,Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,b7bd60e5-ffe4-45bf-b69e-8a22887f111b,2021-10-12T15:57:37.000Z,Wall Street flat on concerns over inflation impact on profits,"U.S. stock indexes were trading largely flat in a choppy session on Tuesday on worries over the impact of rising inflation on upcoming third-quarter earnings, while Tesla gained after record China-made vehicles sales.",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,e7793014-3069-44ab-aef6-4fb5f864031a,2021-09-29T02:02:05.000Z,"Elon Musk slams Bezos, Biden, and tax avoidance claims","The Tesla and SpaceX CEO dished on Blue Origin, China's crypto stance, tax avoidance allegations, and being snubbed by the Biden White House.",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,48254ee0-b79c-4b57-b0cf-043ab973f020,2021-09-15T03:59:47.652Z,This Tesla co-founder has a plan to recycle your EV batteries,"News, analysis and comment from the Financial Times, the worldʼs leading global business publication",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,1f17c770-cff5-4c09-8118-9b956dd6369f,2021-10-08T14:10:02.000Z,EV sales surpass dirty diesel in Europe for the first time—with plenty of help from Tesla,"Diesels, once the continent's misguided answer to tackling climate change, were overtaken by electric vehicles last month.",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,19eff825-5172-4e56-8c18-4b758dcfa3ca,2021-09-24T10:48:21.000Z,Tesla's Musk says new chip plants should make shortage short term,"Tesla Inc CEO Elon Musk said on Friday that thanks to new semiconductor plants that are planned or under construction, the global chip shortage that has pummelled the car industry this year should be short term in nature.",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,77034540-cd87-4397-bcc7-b82dfd7584bd,2021-10-08T03:53:31.000Z,Tesla’s move to Texas further mars ESG credentials,"Texas is a strange place to put an electric-power champion these days, but Tesla boss Elon Musk isn’t exactly known for following convention. He just unveiled plans to relocate the company’s headquarters to Austin. The reasons provided don’t add up, and he probably isn’t escaping the government interference that irked him.",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,8365f4af-59d5-4adc-819d-a59f1d4ce86f,2021-10-12T22:22:59.000Z,"Wall Street ends lower on jitters ahead of earnings, Fed minutes","U.S. stocks finished lower on Tuesday, extending losses late as investors grew more jittery in the run up to third-quarter earnings, while a jump in Tesla shares helped support the market.",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,206a5c71-95ec-47ef-86a8-e64725348225,2021-10-05T11:03:23.000Z,Tesla hit with $137 million judgement in workplace racism case,"The case marks a rare instance in which Tesla, which typically uses mandatory arbitration to resolve employee disputes, had to defend itself in a public trial.",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,81202304-077b-422b-862c-8c6450cb6f17,2021-10-13T09:24:10.000Z,New Caledonia's Prony to supply nickel to Tesla in multi-year deal,"Prony Resources said on Wednesday Tesla Inc had agreed to purchase around 42,000 tonnes of nickel in a multi-year deal - a pact that is set to make the New Caledonian miner a key supplier of the metal to the U.S. electric car maker.",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,5c9bdd18-1a63-4def-89cc-2f40718fd1f2,2021-10-14T12:23:02.000Z,Tesla's overseas diehards question faith as Elon Musk opens FSD beta—but only in the U.S.,"While Americans come a step closer to autonomous driving, the carmaker's visionary CEO asks others for more time",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,f29aed92-5438-46f0-a84e-b96a86bb90ea,2021-10-01T15:18:48.000Z,"With help from Tesla, nearly 80% of Norway's new car sales are electric","Demand for Tesla Inc's mid-sized models helped push up electric car sales in Norway to nearly 80% of total car sales last month, data showed on Friday.",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,bd567659-9327-473d-96f9-f311acbe6f9e,2021-10-12T09:59:17.000Z,Tesla's China sales had their best month ever—but a new data law looms large,The EV maker continues to outpace its Chinese competitors Nio and Xpeng.,Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,0ca1b4eb-2547-4fad-ac1b-66bebb9ff8cf,2021-10-14T17:46:58.000Z,Tesla takes two of three top spots in China's most popular EV list,"The Hongguang Mini took the top spot in the China Passenger Car Association's list of top electric vehicles. It's made through a joint venture between General Motors, Wuling Motors and state-owned SAIC Motor. Tesla took the second and third spots with 111,751 sales of the Model 3 and 92,933 sales of the Model Y during the first three quarters of the year.",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,6cd7e751-eb32-49b1-9b21-b927afe7c31b,2021-10-08T03:00:22.000Z,Tesla: Elon Musk says company headquarters will move to Texas,Elon Musk announces that the most valuable car company in the world is moving away from California.,Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,2dc559e1-fb0b-4469-9c5f-07a74dec41fb,2021-10-12T00:00:00.000Z,"Amazon Stock Is Dead Money, While Tesla’s Rises 8.5%","With Tesla growing much faster than Amazon and Musk outshining Jassy, there is no compelling reason to buy Amazon stock",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,739dc5bb-f78f-462e-b48f-e31bebfaf8a4,2021-09-16T10:35:13.000Z,Fortune’s 40 Under 40 includes leaders shaping the future of finance,"From the CFO of Tesla to the COO of Goldman Sachs Investment Banking Division, these leaders are making strides.",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,2a8bfb2d-313c-4980-b2b0-812ead1662a3,2021-09-24T19:13:01.000Z,Tesla bias trial caps years of racism complaints at plant,"A Black worker says that managers at Tesla’s Fremont, Calif. factory turned a blind eye to the commonplace use of racial slurs on the assembly line.",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,c5529545-e9fd-44f0-80e0-2933c52a928a,2021-10-08T00:03:29.000Z,"Tesla to move headquarters to Texas, in latest loss for California's tech industry","Electric automaker Tesla will move to Austin, becoming the latest Silicon Valley tech giant to decamp California for the Lone Star State.",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,a19941c0-98c0-4400-be43-80df2cad54de,2021-10-08T04:20:32.000Z,"Elon Musk: Chip, ship shortages are the only things that could stop Tesla's sales growth",Tesla reported record deliveries of vehicles worldwide in the third quarter of 2021.,Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,09f34e10-0175-4dce-bd83-cdfe1ab59179,2021-10-04T00:00:00.000Z,Evergrande And The Debt Ceiling Could Floor Investors,Some troubles just seem to hang around and Evergrande appears to be one of them. Can Tesla and Merck fix this trouble?,Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,1406e674-bf47-4609-9a30-022d38d3a7f2,2021-10-04T10:13:00.000Z,": Tesla delivered 240,000 vehicles in Q3, produced 238,000 vehicles","This is a Real-time headline. These are breaking news, delivered the minute it happens, delivered ticker-tape style. Visit www.marketwatch.com or the quote page for more information about this breaking news.",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,c16b4c4f-8dd2-4916-8516-8937b4957f72,2021-10-05T15:10:09.000Z,Tesla must pay $137m to racially harassed former worker,A judge rules the firm did not take reasonable steps to stop a US factory worker from being abused.,Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,a62db121-38b1-4c71-bf3e-262bc654e292,2021-10-02T17:26:00.000Z,"Tesla Deliveries Surge, Defying Supply-Chain Woes",The electric-vehicle maker provided a record number of vehicles in third quarter amid flagging global auto sales.,Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,85cee5a0-e7ec-4607-8d1f-fff87b8e4fba,2021-09-17T18:14:00.000Z,"If there were a ‘Big Three’ of electric vehicle makers, who would join Tesla?",,Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,e34d4f25-a329-41e9-ac54-e42c92ea187b,2021-10-06T20:02:27.000Z,Analysis: Tesla would face tough road in any bid to slash $137 mln racial bias verdict in U.S.,"Tesla Inc will likely seek to slash a $137 million jury award for a Black worker who accused the automaker of racial discrimination, but could have difficulty reducing the verdict amid claims that the company tolerated widespread harassment, legal experts said.",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,9ea01964-baa2-4112-8cb6-bdef30e31187,2021-10-12T17:54:38.000Z,Telsa invites more drivers to ‘Full Self-Driving Beta’ program — read the email here,"FSD Beta provides early access to new features that Tesla is still working on, such as ""autosteer on city streets.""",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,b0bf990e-56ab-42a7-aeee-125fee304103,2021-09-23T08:58:00.000Z,Cathie Wood is ready to sell Tesla shares if they hit this big level,,Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,3e09557a-1798-42f0-8268-8f62b9a8210b,2021-10-07T12:22:00.000Z,GM Needs to Walk the Tesla Talk,"The company painted a wildly ambitious picture of growth at its much-anticipated 2021 investor conference. What investors really need from the company, though, isn’t more talk.",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,81d201b7-12ee-4162-9c37-52745070e3c7,2021-09-23T17:20:23.000Z,"China’s ‘common prosperity’ push could put Tesla and these other U.S. stocks at risk, strategists say","The movement could cause a ripple effect on a slew of U.S. companies that generate revenue from China, Bank of America said.",Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,f8564ad8-ef56-46dc-a828-f42f59db7683,2021-09-19T09:30:00.000Z,Musk's Push to Expand Tesla Driver Assistance Rankles NTSB,Tesla plans to expand access to its Full Self-Driving system and defends its technology. A safety official says more work is needed and calls the name irresponsible.,Tesla Inc-TSLA NYSE-TSLA US,TSLA
TSLA,5ce0e564-d6af-421d-b624-adf88e152d2c,2021-10-07T22:37:00.000Z,"Tesla to Move Headquarters to Austin, Musk Says",The electric vehicle-maker has long been based in Silicon Valley.,Tesla Inc-TSLA NYSE-TSLA US,TSLA
